,highest_charting_position,number_of_times_charted,streams,artist_followers,popularity,danceability,energy,loudness,speechiness,acousticness,liveness,tempo,duration_ms,valence,chord,contemporary,dance,edm,electropop,hip hop,house,indie,latin,other,pop,rap,reggaeton,rock,trap
763,117,4,5361669.0,213344.0,73.0,0.866,0.563,-6.964,0.108,0.185,0.0889,127.954,161668.0,0.307,B,0,0,0,0,2,0,0,0,1,0,1,0,0,0
764,20,3,5308945.0,67208170.0,67.0,0.411,0.522,-7.295,0.0981,0.519,0.398,88.332,239949.0,0.382,C,0,0,0,0,0,0,0,0,0,3,0,0,0,0
765,52,4,5303146.0,3866304.0,80.0,0.782,0.51,-5.724,0.0419,0.143,0.115,99.993,143375.0,0.118,E,0,0,0,0,2,0,0,0,1,1,1,0,0,2
766,124,3,5201322.0,9398941.0,73.0,0.448,0.824,-4.249,0.057,0.0739,0.113,119.965,213693.0,0.419,F,0,0,0,0,0,0,0,0,2,4,0,0,0,0
767,144,4,5158896.0,689627.0,72.0,0.746,0.611,-7.034,0.101,0.454,0.133,149.967,172245.0,0.411,C,0,0,0,1,0,0,0,0,0,4,1,0,0,0
768,168,1,5151014.0,10491105.0,64.0,0.94,0.532,-5.998,0.358,0.12,0.0925,123.043,228796.0,0.599,B,0,0,0,0,2,0,0,0,0,0,2,0,0,1
769,157,4,5083648.0,2688557.0,82.0,0.808,0.97,-6.098,0.0506,0.0569,0.154,114.328,242293.0,0.868,A#/Bb,0,0,0,0,0,0,0,1,0,3,1,0,0,0
770,22,18,5043665.0,6281829.0,77.0,0.695,0.343,-10.798,0.0432,0.0743,0.107,85.84,218902.0,0.229,F,0,0,0,0,3,0,0,0,0,0,2,0,0,1
771,25,3,4980571.0,67208170.0,69.0,0.719,0.607,-5.156,0.165,0.08,0.125,128.006,149900.0,0.464,G#/Ab,0,0,0,0,0,0,0,0,0,3,0,0,0,0
772,53,15,4926802.0,1685215.0,80.0,0.316,0.63,-5.963,0.117,0.471,0.205,89.643,153294.0,0.313,F,0,0,0,0,0,0,0,0,0,2,0,0,0,0
773,32,25,4899099.0,18306226.0,76.0,0.691,0.765,-4.727,0.111,0.464,0.203,174.021,246000.0,0.855,G#/Ab,0,0,0,0,0,0,0,1,0,0,0,2,0,2
774,102,46,4872409.0,661863.0,82.0,0.498,0.235,-16.541,0.188,0.72,0.144,118.917,179080.0,0.0895,C#/Db,0,0,0,0,0,0,0,0,0,0,1,0,0,0
775,162,4,4863053.0,486194.0,74.0,0.928,0.341,-10.196,0.103,0.0614,0.162,129.966,170233.0,0.745,B,0,0,0,0,0,0,0,0,0,0,1,0,0,1
776,29,4,4746415.0,5371000.0,80.0,0.487,0.65,-5.195,0.0253,0.191,0.0933,151.964,232533.0,0.456,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0
777,156,15,4732343.0,4759367.0,82.0,0.515,0.479,-7.458,0.0261,0.544,0.191,88.964,209274.0,0.284,D#/Eb,0,0,0,0,0,0,0,0,1,1,0,0,0,0
778,92,10,4731423.0,23936368.0,69.0,0.838,0.819,-4.681,0.211,0.285,0.224,105.027,275893.0,0.656,F,0,0,0,0,1,0,0,1,0,0,0,1,0,1
779,5,12,4721082.0,47061119.0,80.0,0.456,0.285,-10.755,0.0979,0.814,0.307,104.89,210005.0,0.0809,G#/Ab,0,0,0,1,0,0,0,0,0,1,0,0,0,0
780,163,4,4713873.0,3152313.0,76.0,0.684,0.808,-2.737,0.061,0.0518,0.0858,173.905,174027.0,0.712,C,0,0,0,0,0,0,0,2,1,2,0,2,0,1
781,38,2,5798744.0,67208170.0,70.0,0.552,0.599,-5.75,0.0404,0.0703,0.0986,161.884,208457.0,0.0916,C#/Db,0,0,0,0,0,0,0,0,0,3,0,0,0,0
782,31,2,5282490.0,67208170.0,63.0,0.499,0.462,-5.308,0.0312,0.801,0.0946,127.698,157710.0,0.599,C,0,0,0,0,0,0,0,0,0,3,0,0,0,0
783,42,2,5249342.0,67208170.0,69.0,0.772,0.506,-6.558,0.139,0.0814,0.182,127.894,200733.0,0.456,F#/Gb,0,0,0,0,0,0,0,0,0,3,0,0,0,0
784,168,1,5226940.0,2238190.0,76.0,0.779,0.642,-6.321,0.116,0.0383,0.2,82.363,153147.0,0.388,G#/Ab,0,0,0,0,1,0,0,0,0,0,0,0,0,0
785,49,12,5220504.0,3198705.0,71.0,0.752,0.716,-5.2,0.0325,0.254,0.243,117.007,206760.0,0.553,A#/Bb,0,0,0,0,1,0,0,0,0,0,0,0,0,3
786,119,11,5064484.0,26784251.0,73.0,0.764,0.741,-3.617,0.101,0.239,0.107,170.081,198570.0,0.802,A,0,0,0,0,0,0,0,1,0,0,0,2,0,0
787,85,12,5033798.0,29238936.0,72.0,0.754,0.796,-3.743,0.139,0.062,0.204,168.045,233160.0,0.62,D#/Eb,0,0,0,0,0,0,0,1,0,1,0,1,0,1
788,25,6,4951481.0,9949044.0,75.0,0.647,0.667,-5.563,0.304,0.231,0.133,172.08,193839.0,0.704,F,0,0,0,0,2,0,0,0,0,0,1,0,0,1
789,41,19,4924030.0,6852509.0,78.0,0.688,0.647,-7.258,0.19,0.00815,0.095,88.834,164580.0,0.195,D,0,0,0,0,0,0,0,0,1,0,0,0,0,0
790,49,2,4896521.0,67208170.0,66.0,0.686,0.526,-6.842,0.0374,0.0815,0.144,92.013,158436.0,0.372,C,0,0,0,0,0,0,0,0,0,3,0,0,0,0
791,59,2,4865084.0,67208170.0,65.0,0.624,0.672,-5.334,0.106,0.0967,0.155,159.852,146959.0,0.26,C,0,0,0,0,0,0,0,0,0,3,0,0,0,0
792,30,45,4813796.0,83337783.0,79.0,0.64,0.648,-8.113,0.187,0.124,0.0802,92.977,197867.0,0.548,F,0,0,0,0,0,0,0,0,0,2,0,0,0,0
793,29,32,4787127.0,10580764.0,73.0,0.611,0.851,-2.982,0.0598,0.229,0.232,178.032,211613.0,0.823,A,0,0,0,0,0,0,0,0,0,1,0,1,0,0
794,42,30,4784580.0,1606884.0,80.0,0.629,0.692,-8.045,0.0376,0.00981,0.603,162.948,167916.0,0.453,F,0,0,0,0,0,0,0,0,0,0,1,0,0,1
795,14,37,4773792.0,1251372.0,0.0,0.652,0.595,-4.04,0.117,0.15,0.0836,172.277,151147.0,0.421,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0
796,51,1,10941573.0,67208170.0,63.0,0.739,0.516,-7.154,0.0539,0.67,0.151,120.109,183874.0,0.434,C,0,0,0,0,0,0,0,0,0,3,0,0,0,0
797,65,1,9399230.0,67208170.0,62.0,0.688,0.573,-5.03,0.208,0.0686,0.0749,110.034,179861.0,0.553,A#/Bb,0,0,0,0,0,0,0,0,0,3,0,0,0,0
798,66,1,9397167.0,67208170.0,62.0,0.688,0.455,-8.632,0.199,0.186,0.0794,87.865,132279.0,0.557,B,0,0,0,0,0,0,0,0,0,3,0,0,0,0
799,146,1,5605234.0,19345579.0,68.0,0.764,0.887,-3.726,0.0744,0.0816,0.847,118.427,358053.0,0.72,B,0,0,0,0,0,0,0,0,2,1,0,0,0,0
800,105,26,5229835.0,17097317.0,78.0,0.741,0.52,-7.513,0.0656,0.45,0.222,102.998,171030.0,0.347,G#/Ab,0,0,0,0,0,0,0,0,0,4,0,0,0,0
801,91,2,5226264.0,1683006.0,60.0,0.658,0.624,-9.155,0.0915,0.171,0.116,181.942,168991.0,0.314,C#/Db,0,0,0,0,2,0,0,0,0,0,0,0,0,0
802,176,1,5103194.0,17097317.0,62.0,0.666,0.726,-2.998,0.0262,0.486,0.0892,128.044,207528.0,0.468,B,0,0,0,0,0,0,0,0,0,4,0,0,0,0
803,179,1,5096618.0,20110171.0,83.0,0.574,0.913,-4.793,0.133,0.061,0.156,115.728,208400.0,0.423,F#/Gb,0,0,0,0,0,0,0,0,0,0,0,0,3,0
804,38,7,4914412.0,10741972.0,72.0,0.91,0.604,-4.392,0.082,0.448,0.0863,110.075,180788.0,0.807,F#/Gb,0,0,0,0,0,0,0,0,2,2,0,0,0,0
805,133,8,4904772.0,345027.0,74.0,0.868,0.638,-7.746,0.0736,0.146,0.0931,126.03,182857.0,0.459,D,0,0,0,0,2,0,0,0,0,0,1,0,0,1
806,23,27,4825749.0,8766508.0,80.0,0.793,0.771,-3.417,0.0959,0.0337,0.284,171.943,247308.0,0.835,F,0,0,0,0,0,0,0,1,0,1,0,1,0,1
807,14,6,4821213.0,17732077.0,74.0,0.835,0.699,-5.405,0.277,0.00671,0.195,154.981,202795.0,0.547,G#/Ab,0,0,0,0,0,1,0,0,0,0,1,0,0,0
808,11,4,6846771.0,23848461.0,67.0,0.653,0.662,-6.168,0.162,0.00465,0.0626,111.712,161168.0,0.674,G,0,0,0,0,0,0,0,0,0,2,0,0,0,0
809,82,8,5547002.0,8673345.0,79.0,0.724,0.675,-5.267,0.0867,0.0978,0.351,160.048,199758.0,0.325,D,0,0,0,0,3,0,0,0,0,0,2,0,0,1
810,88,27,5079328.0,67208170.0,82.0,0.717,0.653,-5.634,0.0658,0.229,0.101,106.966,207320.0,0.412,C#/Db,0,0,0,0,0,0,0,0,0,3,0,0,0,0
811,19,28,5016343.0,5966748.0,74.0,0.894,0.635,-6.929,0.0473,0.193,0.0823,105.013,249143.0,0.428,D,0,0,0,0,0,0,0,0,0,2,1,0,0,0
812,137,2,5010179.0,4442273.0,73.0,0.703,0.657,-5.363,0.0783,0.139,0.093,82.96,146375.0,0.455,E,0,0,0,1,0,0,0,0,0,3,0,0,0,0
813,56,7,4980744.0,1251372.0,0.0,0.743,0.837,-5.025,0.0649,0.0172,0.0743,103.072,159863.0,0.263,C#/Db,0,0,0,0,0,0,0,0,0,0,0,0,0,0
814,1,27,4941592.0,179193.0,79.0,0.716,0.537,-7.648,0.0514,0.233,0.157,129.979,165978.0,0.28,C,0,0,0,0,0,0,0,0,0,0,1,0,0,0
815,37,14,4817969.0,2172969.0,75.0,0.696,0.678,-5.893,0.0735,0.582,0.134,91.985,219202.0,0.346,E,0,0,0,0,1,0,0,0,0,0,0,0,0,2
816,172,14,4765198.0,2819406.0,75.0,0.479,0.545,-7.346,0.0688,0.365,0.0963,74.897,252733.0,0.243,G,0,0,0,0,0,0,0,0,1,3,0,0,0,0
817,26,27,4745568.0,10925614.0,80.0,0.68,0.729,-5.077,0.0475,0.612,0.224,123.97,179867.0,0.446,F,0,0,0,1,0,0,0,0,1,1,0,0,1,0
818,32,23,4709053.0,7593792.0,75.0,0.58,0.586,-6.883,0.0357,0.344,0.0755,147.988,199549.0,0.507,C#/Db,0,0,1,0,0,1,0,0,0,2,0,0,0,0
819,197,1,4703672.0,28335338.0,77.0,0.556,0.319,-8.251,0.0281,0.893,0.0996,135.187,285240.0,0.294,A,0,0,0,0,0,0,0,0,1,3,0,0,0,0
820,73,34,4674658.0,1758300.0,81.0,0.732,0.463,-6.972,0.0287,0.374,0.194,95.971,212607.0,0.397,B,0,0,0,0,1,0,0,0,0,1,0,0,0,0
821,68,18,5183246.0,68875.0,68.0,0.885,0.685,-6.429,0.0627,0.33,0.148,99.954,144000.0,0.937,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0
822,35,3,5125708.0,23848461.0,69.0,0.686,0.64,-5.491,0.159,0.0334,0.0801,162.225,171798.0,0.597,G#/Ab,0,0,0,0,0,0,0,0,0,2,0,0,0,0
823,165,1,5116071.0,4894656.0,68.0,0.569,0.865,-3.844,0.266,0.0673,0.312,82.011,214363.0,0.361,E,0,0,0,0,2,0,0,0,0,0,3,0,0,0
824,89,9,5112572.0,249910.0,72.0,0.901,0.939,-2.762,0.274,0.117,0.0643,142.948,356347.0,0.805,F#/Gb,0,0,0,0,1,0,0,0,0,1,2,0,0,0
825,32,3,5056387.0,23848461.0,68.0,0.804,0.633,-6.186,0.0612,0.0371,0.102,115.002,163946.0,0.67,E,0,0,0,0,0,0,0,0,0,2,0,0,0,0
826,109,2,4870203.0,6569150.0,69.0,0.737,0.867,-2.259,0.0458,0.0398,0.32,98.05,175873.0,0.506,B,0,0,0,1,0,0,0,0,0,3,0,0,0,0
827,15,21,4752289.0,4769627.0,75.0,0.776,0.509,-6.266,0.467,0.192,0.115,94.634,129371.0,0.485,C,0,0,0,0,0,0,0,0,1,0,0,0,0,0
828,135,15,4705484.0,10580764.0,75.0,0.483,0.492,-6.591,0.295,0.603,0.323,144.511,188213.0,0.66,C,0,0,0,0,0,0,0,0,0,1,0,1,0,0
829,18,34,4680447.0,36177712.0,78.0,0.86,0.758,-5.16,0.0695,0.021,0.344,97.014,172127.0,0.453,B,0,0,0,0,0,0,0,1,0,0,0,1,0,1
830,192,1,4665053.0,13697048.0,67.0,0.303,0.249,-11.715,0.111,0.97,0.117,66.932,200661.0,0.131,C,0,0,0,0,0,0,0,0,0,2,0,0,0,0
831,69,22,4652712.0,3337982.0,76.0,0.825,0.458,-7.47,0.0577,0.114,0.102,145.115,197760.0,0.161,C,0,0,0,0,2,0,0,0,0,0,2,0,0,1
832,54,29,4607003.0,6096559.0,75.0,0.824,0.631,-2.791,0.0809,0.237,0.0531,171.965,197721.0,0.678,C,0,0,0,0,0,0,0,0,0,1,0,0,0,1
833,77,34,4598766.0,891555.0,81.0,0.708,0.186,-8.953,0.042,0.868,0.0779,72.541,156106.0,0.322,A,0,0,0,0,0,0,0,0,1,3,0,0,0,0
834,93,38,4560503.0,8388838.0,80.0,0.736,0.308,-7.83,0.0677,0.946,0.186,111.202,220492.0,0.361,E,0,0,0,0,0,0,0,0,0,2,0,0,0,0
835,46,2,5304382.0,23848461.0,54.0,0.535,0.434,-5.768,0.0505,0.405,0.253,144.497,229236.0,0.271,F,0,0,0,0,0,0,0,0,0,2,0,0,0,0
836,12,32,5089970.0,638337.0,77.0,0.863,0.631,-4.689,0.0534,0.305,0.123,128.977,223480.0,0.817,G,0,0,0,0,0,0,0,0,1,2,0,0,0,0
837,53,2,4947593.0,9949044.0,69.0,0.847,0.733,-6.439,0.16,0.00574,0.151,130.029,193591.0,0.202,A#/Bb,0,0,0,0,2,0,0,0,0,0,1,0,0,1
838,49,4,4933462.0,16655692.0,68.0,0.637,0.418,-7.137,0.301,0.353,0.131,84.295,174517.0,0.0807,D,0,0,0,0,0,0,0,0,0,4,0,0,0,0
839,59,3,4751756.0,3868320.0,78.0,0.654,0.875,-4.845,0.0744,0.000417,0.194,99.975,171621.0,0.522,C#/Db,0,0,0,0,1,0,0,0,0,0,1,0,0,0
840,110,12,4751064.0,352402.0,66.0,0.799,0.568,-3.089,0.25,0.387,0.0892,129.63,153078.0,0.963,F#/Gb,0,0,0,0,0,0,0,0,1,0,0,0,0,0
841,81,16,4727923.0,613348.0,70.0,0.793,0.737,-4.731,0.0785,0.0765,0.0747,167.969,333800.0,0.697,F#/Gb,0,0,0,0,0,0,0,1,0,2,0,2,0,1
842,108,17,4641393.0,14073083.0,80.0,0.696,0.454,-6.756,0.153,0.123,0.155,92.928,260640.0,0.136,C#/Db,0,0,0,0,0,0,0,0,1,2,2,0,0,0
843,65,1,9129562.0,9949044.0,73.0,0.825,0.733,-5.625,0.0969,0.349,0.112,97.974,190331.0,0.62,C#/Db,0,0,0,0,2,0,0,0,0,0,1,0,0,1
844,68,1,8675173.0,9949044.0,65.0,0.635,0.793,-4.333,0.0322,0.000647,0.113,77.594,201856.0,0.281,A#/Bb,0,0,0,0,2,0,0,0,0,0,1,0,0,1
845,77,1,8243488.0,9949044.0,64.0,0.774,0.706,-6.494,0.355,0.00163,0.104,152.891,185037.0,0.382,D,0,0,0,0,2,0,0,0,0,0,1,0,0,1
846,84,1,7762934.0,5019909.0,68.0,0.714,0.582,-7.272,0.0808,0.0129,0.0774,92.819,198822.0,0.338,F,0,0,0,0,1,0,0,0,1,1,2,0,0,1
847,131,1,6029118.0,9949044.0,60.0,0.831,0.532,-5.319,0.301,0.0652,0.464,140.105,181716.0,0.364,C,0,0,0,0,2,0,0,0,0,0,1,0,0,1
848,138,1,5846760.0,9949044.0,57.0,0.821,0.671,-5.893,0.18,0.00843,0.0972,145.953,187773.0,0.494,A,0,0,0,0,2,0,0,0,0,0,1,0,0,1
849,139,1,5841110.0,9949044.0,63.0,0.697,0.709,-6.642,0.298,0.041,0.0886,155.023,202420.0,0.439,B,0,0,0,0,2,0,0,0,0,0,1,0,0,1
850,153,1,5550390.0,412466.0,69.0,0.832,0.549,-8.259,0.0602,0.168,0.11,140.045,181496.0,0.384,C#/Db,0,0,0,0,0,0,0,0,0,0,2,0,0,1
851,77,2,5233336.0,4759367.0,68.0,0.785,0.818,-8.711,0.099,0.624,0.149,117.98,163759.0,0.0503,G,0,0,0,0,0,0,0,0,1,1,0,0,0,0
852,179,1,5154955.0,9949044.0,61.0,0.823,0.703,-2.691,0.298,0.0161,0.294,178.043,194214.0,0.26,G#/Ab,0,0,0,0,2,0,0,0,0,0,1,0,0,1
853,106,5,5109038.0,25417.0,61.0,0.839,0.683,-9.232,0.165,0.00667,0.241,120.003,159955.0,0.522,A#/Bb,0,0,0,0,0,0,0,0,0,0,1,0,0,0
854,190,1,4915080.0,9949044.0,62.0,0.63,0.399,-9.869,0.178,0.105,0.234,183.016,214192.0,0.0657,F,0,0,0,0,2,0,0,0,0,0,1,0,0,1
855,197,1,4853661.0,9949044.0,57.0,0.849,0.635,-4.068,0.254,0.000608,0.062,89.484,140833.0,0.798,G,0,0,0,0,2,0,0,0,0,0,1,0,0,1
856,58,4,7471309.0,4759367.0,69.0,0.482,0.631,-6.917,0.0986,0.696,0.209,126.576,214558.0,0.0743,F,0,0,0,0,0,0,0,0,1,1,0,0,0,0
857,97,1,6936305.0,4759367.0,67.0,0.48,0.373,-9.297,0.0278,0.804,0.12,114.078,207710.0,0.0376,A#/Bb,0,0,0,0,0,0,0,0,1,1,0,0,0,0
858,99,2,6819838.0,4759367.0,72.0,0.528,0.749,-7.571,0.0479,0.00488,0.0949,163.944,163906.0,0.729,G,0,0,0,0,0,0,0,0,1,1,0,0,0,0
859,116,1,6292620.0,4849204.0,71.0,0.616,0.617,-8.431,0.52,0.128,0.177,175.929,177273.0,0.476,C#/Db,0,0,0,0,0,0,0,0,0,0,1,0,0,0
860,123,1,6032935.0,3868320.0,77.0,0.533,0.858,-4.212,0.0766,0.00021,0.148,160.057,205159.0,0.506,D,0,0,0,0,1,0,0,0,0,0,1,0,0,0
861,126,1,6013371.0,4759367.0,66.0,0.738,0.533,-7.617,0.0492,0.183,0.115,132.008,207265.0,0.262,G,0,0,0,0,0,0,0,0,1,1,0,0,0,0
862,145,1,5547939.0,4759367.0,65.0,0.781,0.613,-5.582,0.0524,0.0399,0.0976,80.53,132215.0,0.613,E,0,0,0,0,0,0,0,0,1,1,0,0,0,0
863,151,1,5482390.0,4759367.0,69.0,0.552,0.65,-7.199,0.128,0.422,0.372,167.788,180019.0,0.316,C#/Db,0,0,0,0,0,0,0,0,1,1,0,0,0,0
864,112,5,5463424.0,2396662.0,75.0,0.74,0.415,-8.914,0.0707,0.242,0.319,136.029,180161.0,0.156,C,0,0,0,1,0,0,0,0,2,5,1,0,1,0
865,86,8,5220309.0,1255573.0,73.0,0.954,0.696,-7.117,0.204,0.00576,0.0754,100.036,139413.0,0.432,A#/Bb,0,0,0,0,0,0,0,0,0,2,2,0,0,1
866,171,1,5141212.0,4759367.0,66.0,0.656,0.776,-6.184,0.0672,0.16,0.372,156.049,156759.0,0.638,F#/Gb,0,0,0,0,0,0,0,0,1,1,0,0,0,0
867,177,1,4977405.0,4759367.0,67.0,0.668,0.547,-8.024,0.0353,0.398,0.0931,83.5,194871.0,0.192,C#/Db,0,0,0,0,0,0,0,0,1,1,0,0,0,0
868,24,5,4867620.0,21946934.0,72.0,0.612,0.884,-4.113,0.0454,0.0759,0.247,178.043,210795.0,0.679,E,0,1,1,0,0,3,0,0,0,2,0,0,0,0
869,14,12,4851997.0,19102888.0,78.0,0.701,0.65,-6.313,0.104,0.291,0.112,90.003,160212.0,0.647,F#/Gb,0,0,0,0,0,0,0,0,0,0,2,0,0,0
870,188,1,4834258.0,3868320.0,72.0,0.691,0.77,-4.578,0.0367,0.0282,0.497,90.024,143901.0,0.344,G,0,0,0,0,1,0,0,0,0,0,1,0,0,0
871,76,17,4761286.0,134339.0,71.0,0.801,0.579,-4.78,0.0813,0.333,0.172,99.994,212406.0,0.231,B,0,0,0,0,0,0,0,0,0,0,0,0,0,2
872,26,35,4745752.0,3828418.0,80.0,0.904,0.723,-5.224,0.26,0.0631,0.185,145.013,227478.0,0.835,B,0,0,0,0,1,0,0,0,1,0,4,0,0,2
873,143,7,4632724.0,17931101.0,75.0,0.716,0.531,-7.355,0.122,0.0703,0.224,71.994,386907.0,0.344,G,0,0,0,0,2,0,0,0,0,0,2,0,0,0
874,65,5,4628159.0,412466.0,70.0,0.761,0.517,-6.916,0.0927,0.114,0.157,147.912,174730.0,0.46,F,0,0,0,0,0,0,0,0,0,0,2,0,0,1
875,148,1,5329256.0,3008916.0,80.0,0.697,0.832,-7.264,0.0298,0.168,0.269,125.926,215093.0,0.979,A,0,0,0,0,0,0,0,0,6,0,0,0,0,0
876,64,17,5178107.0,152237.0,78.0,0.848,0.768,-5.386,0.0373,0.0412,0.195,118.961,176767.0,0.777,F#/Gb,0,0,1,0,0,2,0,0,0,3,0,0,0,0
877,150,13,5151406.0,4849204.0,80.0,0.783,0.479,-10.646,0.541,0.149,0.101,176.027,163798.0,0.533,G,0,0,0,0,0,0,0,0,0,0,1,0,0,0
878,158,1,5101640.0,3071170.0,62.0,0.745,0.656,-6.829,0.203,0.0604,0.11,137.997,201333.0,0.405,B,0,0,0,0,2,0,0,0,0,1,2,0,0,0
879,159,1,5094137.0,3071170.0,62.0,0.521,0.39,-9.726,0.128,0.582,0.112,104.106,315640.0,0.157,G#/Ab,0,0,0,0,2,0,0,0,0,1,2,0,0,0
880,4,9,4924533.0,42227614.0,77.0,0.298,0.38,-8.426,0.0287,0.778,0.11,75.602,285634.0,0.152,F#/Gb,0,0,0,0,0,0,0,0,0,2,0,0,0,0
881,10,22,4819362.0,19102888.0,78.0,0.706,0.625,-7.426,0.0314,0.0417,0.129,142.948,242181.0,0.225,C,0,0,0,0,0,0,0,0,0,0,2,0,0,0
882,9,11,4805366.0,19102888.0,75.0,0.747,0.622,-5.825,0.0838,0.176,0.151,159.93,181661.0,0.57,B,0,0,0,0,0,0,0,0,0,0,2,0,0,0
883,181,1,4800543.0,4022792.0,63.0,0.664,0.586,-7.813,0.238,0.212,0.216,88.502,179813.0,0.589,G,0,0,0,0,0,0,0,0,0,0,2,0,0,1
884,23,21,4799038.0,56327031.0,80.0,0.735,0.449,-7.507,0.347,0.629,0.113,122.947,220488.0,0.0397,A#/Bb,0,0,0,0,2,0,0,0,0,1,3,0,0,0
885,4,20,4690955.0,6514102.0,70.0,0.611,0.688,-5.688,0.341,0.0264,0.251,178.462,132303.0,0.393,C#/Db,0,0,0,0,0,0,0,0,0,0,2,0,0,0
886,12,34,4599807.0,27167675.0,77.0,0.647,0.844,-3.756,0.0457,0.0137,0.102,146.967,193829.0,0.746,C,0,0,0,0,0,0,0,0,0,3,0,0,0,0
887,194,1,4569978.0,7593792.0,71.0,0.681,0.773,-5.749,0.148,0.019,0.11,119.961,199008.0,0.429,F,0,0,1,0,0,1,0,0,0,2,0,0,0,0
888,197,1,4526982.0,3916979.0,73.0,0.648,0.641,-5.521,0.0389,0.00565,0.109,184.021,180348.0,0.505,G,0,0,0,0,0,0,0,0,0,2,0,0,0,0
889,91,33,4502853.0,3916979.0,81.0,0.72,0.706,-4.719,0.0473,0.0684,0.166,133.002,187436.0,0.62,C#/Db,0,0,0,0,0,0,0,0,0,2,0,0,0,0
890,83,2,5698099.0,29238936.0,79.0,0.759,0.636,-5.585,0.0369,0.0224,0.166,109.976,214507.0,0.536,F#/Gb,0,0,0,0,0,0,0,1,0,1,0,1,0,1
891,72,2,5049863.0,5888533.0,74.0,0.679,0.516,-6.371,0.0452,0.199,0.0965,120.074,202008.0,0.716,C,0,0,0,0,0,0,0,0,1,1,1,0,0,0
892,65,8,4957966.0,32279979.0,73.0,0.485,0.567,-6.456,0.0388,0.316,0.0949,93.676,211254.0,0.157,C#/Db,0,0,0,0,0,0,0,0,0,2,0,0,0,0
893,167,1,4938139.0,3263283.0,70.0,0.629,0.727,-4.387,0.0499,0.0647,0.138,149.978,230400.0,0.132,E,0,0,0,0,0,0,0,0,1,0,1,0,0,1
894,112,2,4898520.0,1683006.0,63.0,0.817,0.468,-10.945,0.287,0.233,0.0905,104.875,182931.0,0.237,C#/Db,0,0,0,0,2,0,0,0,0,0,0,0,0,0
895,122,29,4877753.0,2168452.0,74.0,0.861,0.678,-4.157,0.0536,0.253,0.106,103.994,259600.0,0.723,G#/Ab,0,0,0,0,0,0,0,1,0,0,0,2,0,1
896,68,13,4776686.0,7816213.0,76.0,0.926,0.542,-5.064,0.293,0.135,0.0877,135.14,181929.0,0.564,C#/Db,0,0,0,0,1,0,0,0,0,0,1,0,0,2
897,183,1,4723116.0,1683006.0,59.0,0.774,0.814,-6.145,0.0584,0.204,0.118,109.019,185330.0,0.254,A#/Bb,0,0,0,0,2,0,0,0,0,0,0,0,0,0
898,150,5,4652583.0,15778531.0,63.0,0.459,0.545,-4.874,0.0282,0.142,0.105,137.941,248587.0,0.194,F#/Gb,0,0,0,0,0,0,0,0,0,3,0,0,0,0
899,21,29,4620838.0,8671649.0,81.0,0.707,0.955,-4.593,0.222,0.127,0.202,125.989,134240.0,0.575,A#/Bb,0,0,0,0,0,0,0,0,0,2,0,0,0,0
900,142,4,4602336.0,328877.0,69.0,0.767,0.569,-6.805,0.216,0.00988,0.109,77.052,196363.0,0.524,E,0,0,0,0,1,0,0,0,0,0,0,0,0,0
901,75,14,4598325.0,38111.0,77.0,0.682,0.7,-5.591,0.0397,0.406,0.174,120.03,186878.0,0.637,F#/Gb,0,0,0,0,0,0,0,0,0,2,0,0,0,0
902,13,21,4568308.0,28335112.0,73.0,0.822,0.743,-4.772,0.28,0.016,0.127,84.459,242001.0,0.636,A#/Bb,0,0,0,0,0,0,0,0,1,3,0,0,0,0
903,115,1,5949270.0,8673345.0,62.0,0.676,0.82,-5.217,0.0554,0.0493,0.615,152.028,199250.0,0.618,G,0,0,0,0,3,0,0,0,0,0,2,0,0,1
904,157,1,5117128.0,1255573.0,64.0,0.948,0.63,-7.011,0.219,0.00647,0.0737,100.032,253569.0,0.425,C#/Db,0,0,0,0,0,0,0,0,0,2,2,0,0,1
905,91,3,4982232.0,2384076.0,73.0,0.776,0.911,-3.08,0.131,0.155,0.268,101.027,177728.0,0.56,D,0,0,0,0,0,0,0,0,0,1,0,0,0,0
906,71,3,4876238.0,17732077.0,67.0,0.433,0.443,-10.568,0.0361,0.0922,0.117,79.903,185851.0,0.0363,C#/Db,0,0,0,0,0,1,0,0,0,0,1,0,0,0
907,152,3,4737291.0,26784251.0,72.0,0.565,0.39,-4.959,0.0556,0.817,0.126,163.781,193700.0,0.708,A,0,0,0,0,0,0,0,1,0,0,0,2,0,0
908,122,9,4668193.0,2786366.0,67.0,0.581,0.799,-6.66,0.164,0.0419,0.11,124.002,175016.0,0.662,D#/Eb,0,1,1,0,0,3,0,0,0,3,0,0,0,0
909,82,2,4642057.0,1245965.0,70.0,0.676,0.857,-4.368,0.0438,0.0215,0.254,149.981,162600.0,0.717,A#/Bb,0,0,0,0,0,0,0,0,0,1,0,0,0,0
910,112,10,4615520.0,1555628.0,68.0,0.935,0.71,-5.085,0.158,0.0769,0.173,100.009,168507.0,0.635,B,0,0,0,0,0,0,0,0,1,1,0,0,0,0
911,103,12,4593366.0,177972.0,76.0,0.676,0.525,-5.88,0.028,0.617,0.356,112.011,210000.0,0.421,A,0,0,0,0,0,0,1,0,2,1,0,0,0,0
