,index,highest_charting_position,number_of_times_charted,week_of_highest_charting,song_name,streams,artist,artist_followers,genre,release_date,weeks_charted,popularity,danceability,energy,loudness,speechiness,acousticness,liveness,tempo,duration_ms,valence,chord,start_week_highest_charting,end_week_highest_charting,contemporary,dance,edm,electropop,hip hop,house,indie,latin,other,pop,rap,reggaeton,rock,trap,danceability^2,danceability energy,danceability loudness,danceability speechiness,danceability acousticness,danceability liveness,danceability tempo,danceability valence,energy^2,energy loudness,energy speechiness,energy acousticness,energy liveness,energy tempo,energy valence,loudness^2,loudness speechiness,loudness acousticness,loudness liveness,loudness tempo,loudness valence,speechiness^2,speechiness acousticness,speechiness liveness,speechiness tempo,speechiness valence,acousticness^2,acousticness liveness,acousticness tempo,acousticness valence,liveness^2,liveness tempo,liveness valence,tempo^2,tempo valence,valence^2
1204,1204,32,3,2020-04-17--2020-04-24,@ MEH,4420187.0,Playboi Carti,1251372.0,[],2021-08-13,"2020-05-01--2020-05-08
2020-04-24--2020-05-01
2020-04-17--2020-04-24",1.0,0.877,0.492,-8.11,0.153,0.0136,0.0678,151.042,166799.0,0.4,B,2020-04-17,2020-04-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.769129,0.431484,-7.112469999999999,0.134181,0.011927199999999999,0.0594606,132.463834,0.3508,0.242064,-3.9901199999999997,0.075276,0.0066912,0.0333576,74.312664,0.1968,65.7721,-1.2408299999999999,-0.11029599999999999,-0.549858,-1224.9506199999998,-3.2439999999999998,0.023409,0.0020808,0.0103734,23.109426,0.061200000000000004,0.00018496,0.0009220799999999999,2.0541712,0.00544,0.00459684,10.2406476,0.027120000000000002,22813.685764,60.4168,0.16000000000000003
1205,1205,109,5,2020-04-10--2020-04-17,Broke In A Minute,4402281.0,Tory Lanez,3828418.0,"['canadian hip hop', 'canadian trap', 'melodic rap', 'pop rap', 'r&b', 'rap', 'toronto rap', 'trap']",2020-04-10,"2020-05-01--2020-05-08
2020-04-24--2020-05-01
2020-04-17--2020-04-24
2020-04-10--2020-04-17
2020-02-07--2020-02-14",75.0,0.929,0.7,-5.595,0.0906,0.144,0.349,120.009,132024.0,0.802,C,2020-04-10,2020-04-17,0,0,0,0,1,0,0,0,1,0,4,0,0,2,0.8630410000000001,0.6503,-5.197755,0.0841674,0.133776,0.324221,111.48836100000001,0.7450580000000001,0.48999999999999994,-3.9164999999999996,0.06341999999999999,0.10079999999999999,0.24429999999999996,84.0063,0.5614,31.304024999999996,-0.506907,-0.80568,-1.9526549999999998,-671.450355,-4.48719,0.00820836,0.0130464,0.0316194,10.8728154,0.07266120000000001,0.020735999999999997,0.050255999999999995,17.281295999999998,0.115488,0.12180099999999998,41.883140999999995,0.279898,14402.160081,96.247218,0.6432040000000001
1206,1206,139,8,2020-03-13--2020-03-20,Fantasias - Remix,4401019.0,"Rauw Alejandro, Anuel AA, Natti Natasha, Farruko, Lunay",6096559.0,"['puerto rican pop', 'trap latino']",2020-03-06,"2020-05-01--2020-05-08
2020-04-24--2020-05-01
2020-04-17--2020-04-24
2020-04-10--2020-04-17
2020-04-03--2020-04-10
2020-03-27--2020-04-03
2020-03-20--2020-03-27
2020-03-13--2020-03-20",70.0,0.816,0.72,-4.454,0.0684,0.206,0.277,94.004,267242.0,0.78,C#/Db,2020-03-13,2020-03-20,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.6658559999999999,0.5875199999999999,-3.6344639999999995,0.0558144,0.16809599999999997,0.226032,76.707264,0.6364799999999999,0.5184,-3.2068799999999995,0.049248,0.14831999999999998,0.19944,67.68288,0.5616,19.838116,-0.30465359999999997,-0.9175239999999999,-1.2337580000000001,-418.69381599999997,-3.47412,0.00467856,0.0140904,0.018946800000000003,6.4298736000000005,0.053352000000000004,0.042435999999999995,0.057062,19.364824,0.16068,0.07672900000000002,26.039108000000002,0.21606000000000003,8836.752016,73.32312,0.6084
1207,1207,38,18,2020-01-31--2020-02-07,SUGAR,4362442.0,BROCKHAMPTON,1836564.0,"['boy band', 'hip hop', 'rap']",2019-08-23,"2020-05-01--2020-05-08
2020-04-24--2020-05-01
2020-04-17--2020-04-24
2020-04-10--2020-04-17
2020-04-03--2020-04-10
2020-03-27--2020-04-03
2020-03-20--2020-03-27
2020-03-13--2020-03-20
2020-03-06--2020-03-13
2020-02-28--2020-03-06
2020-02-21--2020-02-28
2020-02-14--2020-02-21
2020-02-07--2020-02-14
2020-01-31--2020-02-07
2020-01-24--2020-01-31
2020-01-17--2020-01-24
2020-01-10--2020-01-17
2020-01-03--2020-01-10",75.0,0.453,0.538,-8.212,0.0638,0.449,0.19,122.973,204533.0,0.516,C#/Db,2020-01-31,2020-02-07,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0.205209,0.24371400000000001,-3.720036,0.028901399999999997,0.20339700000000002,0.08607000000000001,55.706769,0.233748,0.28944400000000003,-4.418056,0.0343244,0.24156200000000003,0.10222,66.159474,0.277608,67.436944,-0.5239256,-3.687188,-1.56028,-1009.8542759999999,-4.237392,0.00407044,0.0286462,0.012121999999999999,7.8456774,0.0329208,0.201601,0.08531,55.214877,0.231684,0.0361,23.36487,0.09804,15122.358729,63.454068,0.266256
1208,1208,112,1,2020-04-24--2020-05-01,90-60-111,5750861.0,Shirin David,559215.0,"['frauenrap', 'german hip hop', 'german pop']",2020-04-23,2020-04-24--2020-05-01,64.0,0.8,0.628,-6.615,0.285,0.103,0.391,143.979,141387.0,0.745,D,2020-04-24,2020-05-01,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0.6400000000000001,0.5024000000000001,-5.292000000000001,0.22799999999999998,0.0824,0.3128,115.18320000000001,0.596,0.394384,-4.1542200000000005,0.17897999999999997,0.06468399999999999,0.24554800000000002,90.418812,0.46786,43.758225,-1.8852749999999998,-0.681345,-2.586465,-952.4210850000002,-4.928175,0.08122499999999999,0.029354999999999996,0.11143499999999999,41.034015000000004,0.21232499999999999,0.010608999999999999,0.040272999999999996,14.829837000000001,0.076735,0.15288100000000002,56.295789000000006,0.291295,20729.952441000005,107.26435500000001,0.555025
1209,1209,115,1,2020-04-24--2020-05-01,YOSEMITE,5686981.0,Travis Scott,17732077.0,"['rap', 'slap house']",2018-08-03,2020-04-24--2020-05-01,75.0,0.785,0.554,-6.571,0.0409,0.283,0.116,128.047,150043.0,0.144,C,2020-04-24,2020-05-01,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.616225,0.43489000000000005,-5.158235,0.0321065,0.222155,0.09106,100.516895,0.11304,0.3069160000000001,-3.640334,0.0226586,0.156782,0.06426400000000002,70.938038,0.079776,43.17804099999999,-0.2687539,-1.8595929999999998,-0.762236,-841.3968369999999,-0.9462239999999998,0.0016728099999999998,0.011574699999999999,0.0047444,5.237122299999999,0.005889599999999999,0.08008899999999998,0.032827999999999996,36.237300999999995,0.040752,0.013456000000000001,14.853452,0.016704,16396.034208999998,18.438768,0.020735999999999997
1210,1210,151,1,2020-04-24--2020-05-01,Houdini (feat. Swarmz & Tion Wayne),4914429.0,KSI,2010879.0,['uk hip hop'],2020-04-24,2020-04-24--2020-05-01,58.0,0.572,0.519,-8.054,0.243,0.000415,0.129,100.453,169355.0,0.704,A#/Bb,2020-04-24,2020-05-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.3271839999999999,0.29686799999999997,-4.606888,0.13899599999999998,0.00023737999999999998,0.07378799999999999,57.459115999999995,0.40268799999999993,0.269361,-4.180026000000001,0.126117,0.000215385,0.06695100000000001,52.135107000000005,0.365376,64.866916,-1.957122,-0.00334241,-1.038966,-809.0484620000001,-5.6700159999999995,0.059049,0.000100845,0.031347,24.410079,0.17107199999999997,1.72225e-07,5.3535e-05,0.041687995,0.00029215999999999997,0.016641,12.958437,0.090816,10090.805209,70.718912,0.49561599999999995
1211,1211,166,1,2020-04-24--2020-05-01,Sasuke,4701551.0,Lil Uzi Vert,11821805.0,"['melodic rap', 'philly rap', 'rap', 'trap']",2020-04-24,2020-04-24--2020-05-01,56.0,0.859,0.477,-6.116,0.428,0.00414,0.0819,145.979,251336.0,0.153,C#/Db,2020-04-24,2020-05-01,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0.737881,0.40974299999999997,-5.2536439999999995,0.367652,0.0035562599999999995,0.0703521,125.39596100000001,0.131427,0.22752899999999998,-2.9173319999999996,0.20415599999999998,0.0019747799999999998,0.0390663,69.631983,0.07298099999999999,37.405455999999994,-2.617648,-0.025320239999999997,-0.5009004,-892.8075640000001,-0.9357479999999999,0.18318399999999999,0.0017719199999999997,0.0350532,62.479012000000004,0.065484,1.7139599999999998e-05,0.00033906599999999996,0.60435306,0.0006334199999999999,0.00670761,11.9556801,0.0125307,21309.868441000002,22.334787000000002,0.023409
1212,1212,47,15,2020-01-31--2020-02-07,Me Gusta,4440661.0,"Shakira, Anuel AA",22136717.0,"['colombian pop', 'dance pop', 'latin', 'latin pop', 'pop']",2020-01-13,"2020-04-24--2020-05-01
2020-04-17--2020-04-24
2020-04-10--2020-04-17
2020-04-03--2020-04-10
2020-03-27--2020-04-03
2020-03-20--2020-03-27
2020-03-13--2020-03-20
2020-03-06--2020-03-13
2020-02-28--2020-03-06
2020-02-21--2020-02-28
2020-02-14--2020-02-21
2020-02-07--2020-02-14
2020-01-31--2020-02-07
2020-01-24--2020-01-31
2020-01-17--2020-01-24",72.0,0.775,0.696,-5.184,0.0681,0.0559,0.157,92.007,190570.0,0.775,C#/Db,2020-01-31,2020-02-07,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0.6006250000000001,0.5394,-4.0176,0.0527775,0.0433225,0.121675,71.305425,0.6006250000000001,0.48441599999999996,-3.6080639999999997,0.04739759999999999,0.038906399999999994,0.109272,64.036872,0.5394,26.873856,-0.35303039999999997,-0.2897856,-0.8138880000000001,-476.96428800000007,-4.0176,0.0046376099999999995,0.0038067899999999996,0.010691699999999998,6.2656767,0.0527775,0.00312481,0.008776299999999999,5.1431913,0.0433225,0.024649,14.445099,0.121675,8465.288049,71.305425,0.6006250000000001
1213,1213,183,1,2020-04-24--2020-05-01,If You’re Too Shy (Let Me Know) - Edit,4429092.0,The 1975,5044278.0,"['modern alternative rock', 'modern rock', 'pop', 'rock']",2020-04-23,2020-04-24--2020-05-01,59.0,0.651,0.806,-4.842,0.0311,0.00399,0.0927,125.641,239877.0,0.386,D,2020-04-24,2020-05-01,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0.42380100000000004,0.524706,-3.152142,0.0202461,0.00259749,0.060347700000000004,81.792291,0.251286,0.6496360000000001,-3.902652,0.0250666,0.00321594,0.07471620000000001,101.26664600000001,0.311116,23.444963999999995,-0.15058619999999998,-0.019319579999999996,-0.4488534,-608.353722,-1.869012,0.0009672099999999999,0.000124089,0.00288297,3.9074351000000003,0.0120046,1.5920099999999997e-05,0.000369873,0.50130759,0.00154014,0.008593290000000002,11.6469207,0.0357822,15785.660881000002,48.497426000000004,0.14899600000000002
1214,1214,80,18,2020-02-07--2020-02-14,"Alone, Pt. II",4395061.0,"Alan Walker, Ava Max",29679430.0,['electro house'],2019-12-27,"2020-04-24--2020-05-01
2020-04-17--2020-04-24
2020-04-10--2020-04-17
2020-04-03--2020-04-10
2020-03-27--2020-04-03
2020-03-20--2020-03-27
2020-03-13--2020-03-20
2020-03-06--2020-03-13
2020-02-28--2020-03-06
2020-02-21--2020-02-28
2020-02-14--2020-02-21
2020-02-07--2020-02-14
2020-01-31--2020-02-07
2020-01-24--2020-01-31
2020-01-17--2020-01-24
2020-01-10--2020-01-17
2020-01-03--2020-01-10
2019-12-27--2020-01-03",77.0,0.67,0.668,-4.306,0.0422,0.536,0.133,88.033,179053.0,0.608,D#/Eb,2020-02-07,2020-02-14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.4489000000000001,0.44756000000000007,-2.8850200000000004,0.028274000000000004,0.35912000000000005,0.08911000000000001,58.982110000000006,0.40736,0.44622400000000007,-2.876408,0.028189600000000002,0.35804800000000003,0.088844,58.80604400000001,0.406144,18.541636,-0.18171320000000002,-2.3080160000000003,-0.572698,-379.07009800000003,-2.618048,0.0017808400000000001,0.022619200000000002,0.005612600000000001,3.7149926,0.0256576,0.28729600000000005,0.071288,47.185688000000006,0.325888,0.017689000000000003,11.708389,0.080864,7749.809089,53.524064,0.369664
1215,1215,97,11,2019-12-27--2020-01-03,Tutu,4393037.0,"Camilo, Pedro Capó",10580764.0,"['colombian pop', 'reggaeton colombiano']",2019-08-09,"2020-04-24--2020-05-01
2020-04-17--2020-04-24
2020-02-21--2020-02-28
2020-02-14--2020-02-21
2020-02-07--2020-02-14
2020-01-31--2020-02-07
2020-01-24--2020-01-31
2020-01-17--2020-01-24
2020-01-10--2020-01-17
2020-01-03--2020-01-10
2019-12-27--2020-01-03",74.0,0.731,0.832,-2.592,0.0503,0.273,0.0665,146.013,178613.0,0.94,A,2019-12-27,2020-01-03,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.534361,0.608192,-1.894752,0.0367693,0.19956300000000002,0.0486115,106.73550300000001,0.68714,0.692224,-2.156544,0.041849599999999994,0.227136,0.055328,121.482816,0.7820799999999999,6.718464,-0.1303776,-0.707616,-0.17236800000000002,-378.46569600000004,-2.43648,0.0025300899999999996,0.0137319,0.00334495,7.3444538999999995,0.047282,0.07452900000000001,0.018154500000000004,39.861549000000004,0.25662,0.004422250000000001,9.7098645,0.06251,21319.796169,137.25222,0.8835999999999999
1216,1216,85,17,2019-12-27--2020-01-03,Hate Me (with Juice WRLD),4367368.0,Ellie Goulding,9747805.0,"['dance pop', 'edm', 'electropop', 'indietronica', 'metropopolis', 'pop', 'post-teen pop', 'uk pop']",2019-06-26,"2020-04-24--2020-05-01
2020-04-17--2020-04-24
2020-04-10--2020-04-17
2020-04-03--2020-04-10
2020-03-27--2020-04-03
2020-03-20--2020-03-27
2020-03-13--2020-03-20
2020-02-28--2020-03-06
2020-02-21--2020-02-28
2020-02-14--2020-02-21
2020-02-07--2020-02-14
2020-01-31--2020-02-07
2020-01-24--2020-01-31
2020-01-17--2020-01-24
2020-01-10--2020-01-17
2020-01-03--2020-01-10
2019-12-27--2020-01-03",76.0,0.657,0.768,-4.628,0.0507,0.108,0.144,75.025,186223.0,0.759,G#/Ab,2019-12-27,2020-01-03,0,0,1,1,0,0,1,0,0,5,0,0,0,0,0.43164900000000006,0.504576,-3.0405960000000003,0.0333099,0.070956,0.094608,49.291425000000004,0.498663,0.589824,-3.554304,0.0389376,0.082944,0.110592,57.619200000000006,0.582912,21.418384,-0.2346396,-0.499824,-0.6664319999999999,-347.2157,-3.512652,0.0025704900000000004,0.0054756,0.0073008,3.8037675000000006,0.0384813,0.011663999999999999,0.015551999999999998,8.1027,0.081972,0.020735999999999997,10.8036,0.10929599999999999,5628.750625000001,56.943975,0.5760810000000001
1217,1217,109,9,2020-02-14--2020-02-21,Still Be Friends (feat. Tory Lanez & Tyga),4299422.0,G-Eazy,4894656.0,"['hip hop', 'indie pop rap', 'oakland hip hop', 'pop rap', 'rap']",2020-02-07,"2020-04-24--2020-05-01
2020-04-17--2020-04-24
2020-04-10--2020-04-17
2020-04-03--2020-04-10
2020-03-06--2020-03-13
2020-02-28--2020-03-06
2020-02-21--2020-02-28
2020-02-14--2020-02-21
2020-02-07--2020-02-14",76.0,0.803,0.759,-4.692,0.0494,0.00509,0.0921,104.0,213308.0,0.284,G,2020-02-14,2020-02-21,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0.6448090000000001,0.609477,-3.7676760000000002,0.0396682,0.0040872700000000005,0.0739563,83.512,0.228052,0.5760810000000001,-3.5612280000000003,0.0374946,0.00386331,0.0699039,78.936,0.21555599999999997,22.014864000000003,-0.2317848,-0.02388228,-0.4321332,-487.968,-1.332528,0.00244036,0.000251446,0.00454974,5.1376,0.014029599999999998,2.59081e-05,0.000468789,0.5293599999999999,0.0014455599999999998,0.008482410000000001,9.5784,0.026156399999999996,10816.0,29.535999999999998,0.08065599999999999
1218,1218,74,18,2020-03-20--2020-03-27,Blanco,4214147.0,J Balvin,29067437.0,"['latin', 'reggaeton', 'reggaeton colombiano']",2019-11-15,"2020-04-24--2020-05-01
2020-04-17--2020-04-24
2020-04-10--2020-04-17
2020-04-03--2020-04-10
2020-03-27--2020-04-03
2020-03-20--2020-03-27
2020-03-13--2020-03-20
2020-03-06--2020-03-13
2020-02-28--2020-03-06
2020-02-21--2020-02-28
2020-02-14--2020-02-21
2020-02-07--2020-02-14
2020-01-31--2020-02-07
2020-01-24--2020-01-31
2020-01-17--2020-01-24
2020-01-10--2020-01-17
2020-01-03--2020-01-10
2019-12-27--2020-01-03",66.0,0.87,0.706,-5.395,0.126,0.0253,0.0872,100.013,145800.0,0.593,A,2020-03-20,2020-03-27,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0.7569,0.61422,-4.69365,0.10962,0.022011,0.075864,87.01131000000001,0.51591,0.49843599999999993,-3.8088699999999993,0.088956,0.017861799999999997,0.0615632,70.609178,0.418658,29.106024999999995,-0.67977,-0.1364935,-0.470444,-539.5701349999999,-3.1992349999999994,0.015876,0.0031878,0.0109872,12.601638000000001,0.07471799999999999,0.00064009,0.00220616,2.5303289,0.0150029,0.00760384,8.7211336,0.051709599999999994,10002.600169000001,59.307709,0.351649
1219,1219,78,1,2020-04-17--2020-04-24,PICK UP (feat. Quavo),7065060.0,DaBaby,7601122.0,"['north carolina hip hop', 'rap']",2020-04-17,2020-04-17--2020-04-24,65.0,0.915,0.612,-4.535,0.407,0.0944,0.115,129.93,118547.0,0.758,C#/Db,2020-04-17,2020-04-24,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.8372250000000001,0.55998,-4.149525000000001,0.372405,0.086376,0.10522500000000001,118.88595000000001,0.69357,0.374544,-2.77542,0.24908399999999997,0.0577728,0.07038,79.51716,0.463896,20.566225000000003,-1.845745,-0.428104,-0.521525,-589.2325500000001,-3.43753,0.165649,0.0384208,0.046805,52.88151,0.308506,0.00891136,0.010856000000000001,12.265392,0.0715552,0.013225,14.941950000000002,0.08717000000000001,16881.804900000003,98.48694,0.574564
1220,1220,102,1,2020-04-17--2020-04-24,JUMP (feat. YoungBoy Never Broke Again),6033348.0,DaBaby,7601122.0,"['north carolina hip hop', 'rap']",2020-04-17,2020-04-17--2020-04-24,62.0,0.896,0.72,-6.262,0.355,0.169,0.252,140.1,212093.0,0.966,C,2020-04-17,2020-04-24,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.8028160000000001,0.64512,-5.610752,0.31808,0.151424,0.225792,125.5296,0.865536,0.5184,-4.50864,0.2556,0.12168000000000001,0.18144,100.87199999999999,0.6955199999999999,39.212644,-2.22301,-1.058278,-1.5780239999999999,-877.3061999999999,-6.049091999999999,0.126025,0.059995,0.08946,49.735499999999995,0.34292999999999996,0.028561000000000003,0.042588,23.6769,0.163254,0.063504,35.3052,0.24343199999999998,19628.01,135.3366,0.933156
1221,1221,156,1,2020-04-17--2020-04-24,LIGHTSKIN SH*T (feat. Future & jetsonmade),4861875.0,DaBaby,7601122.0,"['north carolina hip hop', 'rap']",2020-04-17,2020-04-17--2020-04-24,56.0,0.932,0.578,-4.478,0.366,0.115,0.115,129.991,111173.0,0.623,A,2020-04-17,2020-04-24,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.8686240000000001,0.538696,-4.173496,0.341112,0.10718000000000001,0.10718000000000001,121.15161200000001,0.580636,0.33408399999999994,-2.588284,0.21154799999999999,0.06647,0.06647,75.134798,0.36009399999999997,20.052483999999996,-1.6389479999999998,-0.51497,-0.51497,-582.099698,-2.7897939999999997,0.133956,0.04209,0.04209,47.576706,0.228018,0.013225,0.013225,14.948965000000003,0.071645,0.013225,14.948965000000003,0.071645,16897.660081,80.98439300000001,0.388129
1222,1222,16,7,2020-03-06--2020-03-13,That Way - Bonus Track,4825741.0,Lil Uzi Vert,11821805.0,"['melodic rap', 'philly rap', 'rap', 'trap']",2020-03-06,"2020-04-17--2020-04-24
2020-04-10--2020-04-17
2020-04-03--2020-04-10
2020-03-27--2020-04-03
2020-03-20--2020-03-27
2020-03-13--2020-03-20
2020-03-06--2020-03-13",67.0,0.712,0.598,-5.368,0.0388,0.0546,0.154,130.007,212354.0,0.504,G,2020-03-06,2020-03-13,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0.506944,0.425776,-3.822016,0.0276256,0.0388752,0.109648,92.564984,0.358848,0.357604,-3.210064,0.023202399999999998,0.0326508,0.092092,77.744186,0.301392,28.815424000000004,-0.20827840000000003,-0.29309280000000004,-0.8266720000000001,-697.8775760000001,-2.7054720000000003,0.00150544,0.0021184800000000003,0.0059752,5.0442716,0.019555200000000002,0.0029811600000000005,0.0084084,7.0983822000000005,0.027518400000000002,0.023716,20.021078,0.077616,16901.820049,65.523528,0.254016
1223,1223,162,1,2020-04-17--2020-04-24,No Me Ame,4822090.0,"Rvssian, Anuel AA, Juice WRLD",1397067.0,"['latin', 'latin hip hop', 'reggaeton', 'reggaeton flow', 'trap latino']",2020-04-17,2020-04-17--2020-04-24,64.0,0.68,0.766,-4.799,0.0923,0.0411,0.116,160.095,180000.0,0.28,B,2020-04-17,2020-04-24,0,0,0,0,1,0,0,1,0,0,0,2,0,1,0.4624000000000001,0.52088,-3.2633200000000007,0.062764,0.027948,0.07888,108.86460000000001,0.19040000000000004,0.586756,-3.6760340000000005,0.0707018,0.0314826,0.088856,122.63277000000001,0.21448000000000003,23.030401000000005,-0.4429477,-0.1972389,-0.5566840000000001,-768.2959050000001,-1.3437200000000002,0.008519289999999999,0.0037935299999999994,0.010706799999999999,14.7767685,0.025844,0.0016892099999999998,0.0047676,6.5799045,0.011508000000000001,0.013456000000000001,18.57102,0.03248,25630.409025,44.826600000000006,0.07840000000000001
1224,1224,80,3,2020-04-03--2020-04-10,I'll Wait,4674532.0,"Kygo, Sasha Alex Sloan",7593792.0,"['edm', 'pop', 'pop dance', 'tropical house']",2020-04-03,"2020-04-17--2020-04-24
2020-04-10--2020-04-17
2020-04-03--2020-04-10",70.0,0.611,0.651,-6.973,0.0589,0.144,0.105,122.983,215361.0,0.351,C#/Db,2020-04-03,2020-04-10,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0.37332099999999996,0.39776100000000003,-4.260503,0.0359879,0.08798399999999999,0.06415499999999999,75.142613,0.21446099999999998,0.42380100000000004,-4.539423,0.0383439,0.093744,0.068355,80.06193300000001,0.22850099999999998,48.622729,-0.4107097,-1.004112,-0.732165,-857.560459,-2.447523,0.00346921,0.008481599999999999,0.0061845,7.2436987,0.0206739,0.020735999999999997,0.015119999999999998,17.709552,0.05054399999999999,0.011024999999999998,12.913215,0.036855,15124.818289,43.167032999999996,0.12320099999999999
1225,1225,63,6,2020-03-13--2020-03-20,Oprah’s Bank Account (Lil Yachty & DaBaby feat. Drake),4618744.0,Lil Yachty,7358720.0,"['atl hip hop', 'hip hop', 'melodic rap', 'rap', 'trap', 'underground hip hop', 'viral rap']",2020-03-09,"2020-04-17--2020-04-24
2020-04-10--2020-04-17
2020-04-03--2020-04-10
2020-03-27--2020-04-03
2020-03-20--2020-03-27
2020-03-13--2020-03-20",69.0,0.836,0.617,-4.363,0.0534,0.17,0.319,138.066,206702.0,0.866,C,2020-03-13,2020-03-20,0,0,0,0,3,0,0,0,0,0,3,0,0,1,0.698896,0.5158119999999999,-3.6474680000000004,0.0446424,0.14212,0.266684,115.423176,0.723976,0.380689,-2.691971,0.0329478,0.10489000000000001,0.196823,85.186722,0.534322,19.035769000000005,-0.23298420000000003,-0.7417100000000001,-1.3917970000000002,-602.381958,-3.7783580000000003,0.0028515600000000004,0.009078000000000001,0.0170346,7.372724400000001,0.046244400000000005,0.028900000000000006,0.05423000000000001,23.471220000000002,0.14722000000000002,0.101761,44.043054000000005,0.276254,19062.220356,119.565156,0.749956
1226,1226,180,1,2020-04-17--2020-04-24,BLAME IT ON BABY,4616034.0,DaBaby,7601122.0,"['north carolina hip hop', 'rap']",2020-04-17,2020-04-17--2020-04-24,57.0,0.875,0.687,-5.734,0.387,0.236,0.141,109.791,125907.0,0.864,A,2020-04-17,2020-04-24,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.765625,0.601125,-5.01725,0.338625,0.2065,0.12337499999999998,96.067125,0.756,0.4719690000000001,-3.939258,0.265869,0.162132,0.096867,75.426417,0.5935680000000001,32.878756,-2.219058,-1.353224,-0.8084939999999999,-629.541594,-4.954176,0.149769,0.091332,0.054567,42.489117,0.334368,0.055695999999999996,0.03327599999999999,25.910676,0.20390399999999997,0.019880999999999996,15.480530999999997,0.12182399999999999,12054.063681,94.85942399999999,0.7464959999999999
1227,1227,128,3,2020-04-03--2020-04-10,Follow,4593449.0,"KAROL G, Anuel AA",17792779.0,"['latin', 'reggaeton', 'reggaeton colombiano']",2020-04-01,"2020-04-17--2020-04-24
2020-04-10--2020-04-17
2020-04-03--2020-04-10",63.0,0.735,0.787,-4.375,0.16,0.667,0.0721,168.997,203093.0,0.455,G,2020-04-03,2020-04-10,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0.540225,0.578445,-3.2156249999999997,0.1176,0.49024500000000004,0.0529935,124.21279500000001,0.33442500000000003,0.6193690000000001,-3.443125,0.12592,0.5249290000000001,0.0567427,133.000639,0.35808500000000004,19.140625,-0.7000000000000001,-2.9181250000000003,-0.3154375,-739.361875,-1.990625,0.0256,0.10672000000000001,0.011536,27.039520000000003,0.0728,0.44488900000000003,0.0480907,112.72099900000002,0.303485,0.00519841,12.1846837,0.0328055,28559.986009000004,76.893635,0.20702500000000001
